Date,Close,High,Low,Open,Volume,Daily_Change_%,Crash_Signal
2020-01-01,427.93084716796875,434.72790583972085,424.57951351372674,430.5269325138728,5154996,,0
2020-01-02,429.7244873046875,433.68942323921095,428.1196287894582,428.68603562987033,4933053,0.41914252000971874,0
2020-01-03,429.6300964355469,433.5006412823277,426.23159645595473,430.19653266584436,5154587,-0.021965438770465973,0
2020-01-06,424.485107421875,431.8485727188383,419.76492306073453,428.49723918087926,7538915,-1.197539245122159,0
2020-01-07,420.1897888183594,429.8189413133177,418.30172660771274,426.70364453586086,4353883,-1.0118891165825317,0
2020-01-08,433.1702575683594,434.9639283356116,415.7056241303646,417.8296940307979,14118818,3.0891918593507928,0
2020-01-09,434.3502502441406,448.3691570581098,429.8188781243193,442.18573074684633,18180867,0.2724085172433721,0
2020-01-10,431.4237976074219,439.8729111726456,428.7805163976685,438.78726366748157,37724966,-0.6737541039918415,0
2020-01-13,442.6578063964844,443.97946166949697,428.8277097661354,433.31185746668143,15206224,2.6039381349299173,0
2020-01-14,443.08258056640625,446.19790633858946,440.486495323285,442.65776074742246,8238486,0.09595994101625482,0
2020-01-15,441.66656494140625,445.5843055950835,438.97605880014805,443.2242279363741,10875259,-0.3195827791717454,0
2020-01-16,447.3779602050781,450.2572489746482,441.80816539138016,442.9409791462255,16290593,1.2931463952743583,0
2020-01-17,472.06451416015625,475.60463084096733,448.51084392206417,448.51084392206417,61915666,5.518053223668362,0
2020-01-20,480.2303466796875,484.00650010947027,466.5890632227937,471.0732105668853,45298836,1.7298128273969038,0
2020-01-21,483.1096496582031,486.1777503766071,476.1709749187837,481.45759542521637,65202963,0.5995670616034898,0
2020-01-22,485.7057800292969,494.43812620216164,478.34231414023327,485.94178779880406,20285793,0.5373791173350684,0
2020-01-23,494.3436279296875,496.5621183570582,483.67605430772596,486.17774816077997,15772863,1.7784115930985278,0
2020-01-24,494.9101257324219,497.83661023942864,485.3753651918714,491.3699799537769,23824625,0.11459595526837063,0
2020-01-27,485.6113586425781,494.7684654034998,483.251251742852,491.9835680253598,11856786,-1.8788799433194892,0
2020-01-28,463.7569580078125,485.6113767185568,458.8951863353155,485.5641516853771,31674769,-4.50038909630427,1
2020-01-29,462.81292724609375,473.3389146046724,460.92486513527575,465.5034333643387,20037283,-0.2035615305426508,0
2020-01-30,462.3880920410156,465.31460582589716,453.2309558870799,464.4649661640336,15337903,-0.0917941526841215,0
2020-01-31,468.6659240722656,471.4508213719926,459.744795966902,465.5977939941738,18356252,1.3576976006322239,0
2020-02-03,481.50482177734375,484.6201183736022,468.2883283704415,468.2883283704415,15212799,2.739456198035528,0
2020-02-04,489.8595275878906,493.35244844011146,475.27421223922755,485.2337635740645,14646591,1.7351240180124794,0
2020-02-05,503.50079345703125,507.4185633710253,486.932995843485,489.00987000542546,30647706,2.784730131985258,0
2020-02-06,516.1981201171875,521.8623068567795,504.20888963105665,505.1057250682689,17180298,2.521808669451442,0
2020-02-07,509.2594299316406,518.2749792140736,508.126557460539,518.1805291489924,8967847,-1.3441912930584943,0
2020-02-10,508.5513610839844,513.2243791642671,506.0968921931724,509.9674076018868,8570467,-0.1390389271242909,0
2020-02-11,504.39764404296875,514.1684419313664,502.9344017542088,509.3066408288686,6622800,-0.8167743435317787,0
2020-02-12,509.4010314941406,511.9971462842708,505.0585003172434,506.0025313861819,5160923,0.9919529780249459,0
2020-02-13,509.7314453125,512.3747557099133,501.9903555492735,509.49540820150736,5729055,0.0648632016684747,0
2020-02-14,533.3795776367188,535.7868511180919,504.35047399842944,514.4044464983372,37517890,4.639331660168788,0
2020-02-17,533.2378540039062,536.8723908886282,525.3551777075552,533.3322453617238,23354434,-0.026570877242892976,0
2020-02-18,517.5669555664062,537.0140430822912,507.22975050600655,531.8218720603239,21865560,-2.9388195755107094,1
2020-02-19,512.9883422851562,522.6174938317628,508.5985569869715,518.3693542761968,22088140,-0.8846417322449285,0
2020-02-20,515.0652465820312,521.1070568112369,508.4569707836069,513.2715759153944,16010058,0.40486383913194146,0
2020-02-24,500.243896484375,511.7139150989649,497.6005860025611,511.66671941547884,9834434,-2.8775674918878003,1
2020-02-25,505.2944641113281,507.84338314435865,501.235107151926,503.17042361823303,9804202,1.00962103934652,0
2020-02-26,505.955322265625,509.21223523707516,491.1811659877932,502.8871920225094,18965240,0.13078673946271824,0
2020-02-27,501.89599609375,505.8609032408451,497.50621037963674,504.77528508411206,11381143,-0.8023092145167499,0
2020-02-28,494.2020568847656,498.82782060595696,484.7617173689685,495.52371204811965,16934165,-1.5329748132812737,0
2020-03-02,489.3403015136719,506.00251994500655,483.20407035376815,504.1144578498204,10096159,-0.9837586273396259,0
